"V1","V2","V3"
4.94801294989884,5.20908575854264,2
3.57145191519521,19.1424163640477,2
15.0889987533446,9.10068188677542,2
2.73333399090916,6.50376687408425,2
19.6369610494003,10.3780949953943,2
1.28771553281695,3.68114309967496,2
16.2307325052097,8.30665189423598,2
16.3366375607438,13.6108869395684,2
6.36711371480487,11.445043166168,2
6.03269022540189,17.6076801202726,2
6.41517614712939,0.708577147452161,1
6.67909366893582,4.55848051351495,2
3.35352526162751,0.96393195562996,1
1.46036482183263,18.6960839841049,2
20.6364672980271,9.41237099468708,2
11.3522819883656,5.36759730894119,2
21.8770316627342,21.9252631010022,2
11.6843763738871,14.8222872870974,2
11.1596177390311,20.2780695224646,2
23.4216076903977,0.139890162972733,1
24.3184887804091,9.30223557516001,2
15.7025317719672,16.3532561040483,2
18.340404209448,9.7785635618493,2
23.1357552227564,18.6585578136146,2
14.1147339134477,16.0370475146919,2
2.71280713495798,7.58454844471999,2
23.368574451888,10.9853955858853,2
4.84685024712235,17.5839383620769,2
10.4355104733258,12.4082691734657,2
13.9316158252768,19.4451603805646,2
15.0594487029593,12.3440129507799,2
7.37812333973125,16.0573721572291,2
2.93923336430453,15.3178278298583,2
8.70944245252758,22.1766552946065,2
1.64767364622094,14.8327424016315,2
8.59973468468525,7.34514940413646,2
10.1852069667075,9.42089902819134,2
5.30806538299657,3.84210603078827,2
10.6861347565427,13.1673116295133,2
22.0744693710003,11.188885208685,2
24.1093830380123,19.4920287234709,2
2.02403172734194,4.263134294888,2
13.5765812941827,5.40718744159676,2
20.6271655391902,11.905705567915,2
3.4010078990832,12.7851584227756,2
5.76446247869171,19.0614242979791,2
6.49288145359606,19.9555176193826,2
23.5649128095247,12.1909966517705,2
12.9515812848695,19.2562144133262,2
9.88348655519076,9.99071398400702,2
17.1266001125332,15.903266298119,2
16.2256952899043,12.3079188924748,2
1.64118657703511,12.1675956528634,2
9.86179055762477,8.89004550990649,2
24.9613309104461,0.427856959868222,1
16.2198296107817,14.0887553570792,2
12.8811112605035,8.15379026462324,2
19.899439252913,12.7584711706731,2
24.3289186968468,7.65855443896726,2
18.4829586651176,10.571460693609,2
24.4565985223744,22.447043628199,2
7.06537690712139,21.7488282360137,2
7.37697691074573,20.0281704310328,2
13.9028941863216,15.9943506179843,2
1.52666915091686,11.8204401864205,2
10.4101609089412,7.91466062073596,2
15.7032270974014,16.2093693623319,2
14.8867371084634,20.2871790679637,2
11.5936440823134,20.8515135862399,2
8.77498164190911,20.2897854556795,2
4.24577664816752,5.62409795820713,2
24.6364737860858,19.1154824453406,2
17.2059057105798,0.183529476635158,1
23.784224758856,24.9896777793765,3
12.1583217522129,6.22015994158573,2
4.51894679572433,9.13821428548545,2
22.6683532295283,16.7521805735305,2
21.529097383609,24.1095893085003,3
21.3306028279476,17.417856969405,2
0.599591142963618,19.1845549445134,2
12.9144272883423,6.97934720665216,2
2.79996221070178,6.88642287277617,2
16.4952810155228,24.2824566317722,3
9.39549618633464,10.8009570278227,2
14.1579095972702,9.09905978478491,2
16.2266441737302,17.3449396970682,2
10.3999195387587,17.3342045163736,2
21.3145819550846,9.30564081063494,2
10.4987712635193,11.4521313516889,2
16.7021752451546,15.8833918860182,2
11.1780465522315,4.56615424482152,2
15.1049867039546,12.9352839896455,2
11.6065100242849,15.4546052508522,2
2.74411817663349,7.03348327660933,2
18.3719882101286,13.4428189601749,2
8.72895114007406,19.0748488355894,2
8.25485355453566,20.1573669735808,2
10.2031100657769,14.9046068487223,2
17.281864938559,10.6017107376829,2
0.960499368375167,14.3543921469245,2
11.4276435866486,21.5064858319238,2
11.0682831145823,6.23141385731287,2
21.5500468912069,18.2386719854549,2
13.4253989730496,15.6254177389201,2
20.4230507311877,13.3197779126931,2
20.9706746973097,9.73576798569411,2
4.45695333764888,11.9995507062413,2
18.9771199889947,10.345978080295,2
6.87890563276596,18.3630558196455,2
24.4590600777883,11.2823294301052,2
11.9858022138942,4.7922907222528,2
5.19293622346595,14.6305968810339,2
5.03797229612246,13.8461326889228,2
16.0207195905969,18.7924948579166,2
6.75784770864993,20.9508882195223,2
2.26855567307211,5.75882772100158,2
6.87526912079193,21.785005973652,2
6.12294104648754,11.3145320909098,2
3.98875213577412,6.5539859526325,2
5.41460855165496,5.25737024727277,2
0.249816180439666,3.93530494184233,2
14.5813900337089,20.1718432828784,2
20.1451093773358,19.9389780464116,2
18.0910927534569,19.8870864638593,2
22.1706054464448,8.53618495166302,2
8.26091353083029,5.05739076179452,2
3.59480672050267,17.6982459495775,2
4.75719934911467,9.74708700668998,2
17.9814237286337,6.46526557975449,2
21.9712513324339,5.45063659665175,2
12.8791744355112,0.253001338569447,1
17.5692190066911,13.1107437191531,2
16.0038258414716,8.28403186169453,2
5.90458225924522,14.4217732071411,2
12.3926655040123,20.7736369513441,2
23.2847685576417,17.2539989231154,2
9.8404823045712,9.67654084088281,2
23.1175418477505,21.4231680729426,2
8.91677625477314,18.5862982005347,2
8.87703529442661,20.6469434895553,2
22.2327120252885,6.10156327602454,2
20.475994143635,12.9022036737297,2
24.9660247471184,8.83380053564906,2
8.10635286616161,11.9283464737236,2
11.2944999011233,6.1000922229141,2
9.68677120399661,4.53992788097821,2
23.5491099592764,0.289526645792648,1
3.77704775892198,11.3268019398674,2
2.27197298663668,10.2023370971438,2
22.6239048468415,13.7976476748008,2
6.46671716822311,24.4281128630973,3
16.9681836618111,19.9519050540403,2
16.7155023489613,18.457318271976,2
4.6667174086906,7.34180095605552,2
11.4786372403614,5.44228341896087,2
5.56550578330643,15.6608556513675,2
12.5449852319434,6.61421189433895,2
14.368584996555,19.2516025796067,2
8.21716550271958,0.576738937525079,1
1.68063873425126,15.2681799954735,2
24.5888802106492,12.2521565353964,2
15.5864714819472,24.9993715493474,3
12.4253239075188,0.283892650622874,1
7.61483224923722,18.6396647011861,2
3.84965384728275,4.78889581281692,2
12.6919986447319,18.0252886959352,2
13.1341487576719,5.27070316602476,2
19.9040915409569,5.48125141649507,2
3.79125450272113,14.8616827558726,2
12.7820090856403,15.4732598515693,2
17.672326072352,9.14245884050615,2
6.25406592735089,19.2916634259745,2
12.7588601608295,15.9128759580199,2
7.5294841604773,15.760042128386,2
7.22402817918919,19.8890922241844,2
7.14708335581236,7.61413255822845,2
6.13668900332414,21.964299317915,2
23.9488907507621,8.26169642969035,2
12.8618281916715,19.7228168603033,2
2.74405533564277,24.3550437618978,3
21.9563142571133,9.37095094122924,2
16.0178080201149,20.6303176761139,2
0.496983347693458,22.3551318515092,2
13.0666549201123,5.33243010868318,2
14.7207644069567,15.9635328978766,2
6.05497974320315,12.0376917766407,2
18.9249166811351,21.2262610613834,2
8.01071198075078,4.6464467421174,2
2.34803436906077,22.3993998835795,2
21.9614801928401,10.9560978482477,2
2.1049281640444,0.507529178867117,1
16.6681805625558,5.29908974422142,2
16.1331257666461,20.3142032725736,2
21.8957000819501,13.468939543236,2
2.92065182584338,22.1998870722018,2
22.3088494560216,6.12614068086259,2
5.38028011214919,17.8752434265334,2
20.787582534831,19.556583056692,2
13.9795240189414,7.01820036047138,2
14.99787743669,17.4880256294273,2
0.479929405264556,8.18218278582208,2
2.06218772800639,12.943451362662,2
18.7059165735263,21.2006506219041,2
3.68996350443922,24.1334375925362,3
2.68566589802504,5.28412524145097,2
13.6297264718451,9.80622673523612,2
17.2627763240598,21.0224457376171,2
13.0221603787504,19.8002443532459,2
8.16704441094771,9.23779702861793,2
23.2588490762282,9.73659006995149,2
14.9479571147822,20.3439259843435,2
10.5422608088702,24.3057115992997,3
4.81075282441452,6.6848031594418,2
1.8807998043485,18.624512385577,2
20.1248229248449,0.996044289786369,1
6.77188271656632,11.6806730395183,2
16.6008370812051,5.50837802584283,2
24.9700296320952,6.4110308594536,2
16.9195468421094,17.9224630119279,2
11.9292526913341,9.20942578813992,2
22.8526290389709,4.50522543978877,2
22.1870354318526,4.17213867185637,2
16.3638819358312,24.5949018630199,3
4.59466582979076,17.922714346787,2
4.58468833821826,6.37023943127133,2
9.22592910355888,17.3071571392938,2
18.0530693440232,3.72094927588478,2
2.93335965834558,24.3064669601154,3
14.5069184887689,6.52470320928842,2
12.4657777429093,5.6285853497684,2
11.1412845901214,3.8082611921709,2
7.62876234948635,6.16901546018198,2
2.19682677416131,7.89878498180769,2
3.93949510762468,10.0111458566971,2
3.84538585785776,8.47848327248357,2
12.143623479642,3.89465516200289,2
2.79087024391629,18.1189185997937,2
15.1630167325493,7.38504772889428,2
4.54139112262055,4.13879218976945,2
17.0837435580324,24.3874843290541,3
22.7445937751327,9.14701938163489,2
16.3637051766273,19.5809263095725,2
1.41532962443307,18.4441967401654,2
7.32547336374409,7.63812303193845,2
11.5421324968338,13.2967460318469,2
9.96415478875861,18.7217042956036,2
0.686203863006085,22.4540661263745,2
5.35461435792968,15.219468070427,2
23.7399378151167,11.3202357082628,2
10.4922540660482,15.4359623324126,2
9.69342393800616,5.25355320423841,2
20.6109483377077,17.751114355633,2
6.62630918086506,5.73059530579485,2
16.8356017617043,14.2133627145085,2
10.7793058676179,12.6452416123357,2
4.88925687386654,10.9742155298591,2
13.1641718093306,12.5940261117648,2
5.02616373705678,9.9425007996615,2
21.5405904047657,7.36982320086099,2
21.6203927062452,24.3751881236676,3
2.28333717677742,24.1779560339637,3
1.70882887323387,7.63415716937743,2
10.4061834397726,14.5919582108036,2
10.0003441795707,15.1146229356527,2
16.925426205853,13.6257975187618,2
18.3525388129056,12.6653895305935,2
5.58054414577782,18.8112589006778,2
10.4200725094415,13.9775107090827,2
19.8937836044934,19.4771711190697,2
4.24036698532291,24.4912160967942,3
18.3303038880695,21.2416166323237,2
8.71591076138429,10.2789717318956,2
22.6950646669138,10.7206979591865,2
5.7687362364959,13.3495036046952,2
20.1655423094053,5.0789765373338,2
15.7532012555748,20.5245434539393,2
18.715663877083,10.9226194501389,2
15.7743729709182,0.240607367595658,1
8.88818564126268,5.82733199116774,2
14.5246341242455,17.4308189249132,2
2.9340167529881,5.83250728086568,2
18.4925127599854,11.7739083711058,2
15.8358833112288,14.46820590063,2
21.3036844274029,20.6778598134406,2
7.67659532721154,9.06497822143137,2
2.19823137740605,13.3975980512332,2
6.07749484479427,19.2628984164912,2
7.6656666060444,4.2014411999844,2
5.23272111895494,6.39337152242661,2
19.4656083825976,22.0266214571893,2
22.2075875557493,22.4313499580603,2
9.77549442905001,10.0143060553819,2
16.0320664697792,20.9987407724839,2
2.52257552347146,20.6561957020313,2
11.7916881223209,0.479099113726988,1
8.24011054355651,7.43197526899166,2
21.9099670997821,4.04030357021838,2
8.97430651239119,19.5953130139969,2
19.067251792876,19.6584396995604,2
14.2543708789162,8.76189909176901,2
9.58768432610668,14.0153659100179,2
11.198776611127,19.2643117625266,2
1.61064743297175,11.7137761902995,2
13.4110002662055,19.4262415694539,2
15.7610166934319,8.42903376324102,2
7.05838653957471,18.2591322110966,2
15.4556488443632,19.6947737596929,2
5.4179664759431,21.9519002886955,2
15.756169159431,19.0077078703325,2
20.4855602816679,9.75087780389003,2
15.1542641455308,0.129085540538654,1
3.81604051799513,24.7477399243508,3
18.4770602383651,21.2675436807331,2
19.5199765497819,0.107716530328616,1
13.26519503491,21.2085150298662,2
14.469479379477,16.5149370906875,2
3.13600190565921,20.0193911266979,2
14.9404010095168,12.0325631462038,2
2.83688075724058,5.67743602441624,2
19.715850771172,5.11248972034082,2
9.40178680466488,11.167273967294,2
21.7827914399095,19.8943782830611,2
18.365732190432,19.0568095014896,2
1.78409754880704,8.03852730314247,2
16.2115865561645,21.9933938875329,2
23.8280024321284,14.9298562377226,2
24.9362477101386,8.95679668174125,2
15.3795143065508,17.5620211288333,2
22.7401913318317,24.5911982899997,3
24.3622620939277,20.5573543382343,2
20.0332560518291,24.9651383957826,3
16.6477816645056,0.00524017959833145,1
5.92479432234541,11.2425719038583,2
3.13596447231248,9.22066299244761,2
9.00366873247549,16.3411128160078,2
14.299736591056,16.7388603731524,2
3.71647163410671,19.2383194284048,2
15.8923045150004,19.5534489641432,2
23.7088250170927,9.45268227951601,2
19.5243826776277,20.9899177309126,2
24.391068238765,5.73895550332963,2
10.2559532155283,12.7597764891107,2
10.3699916275218,10.4209526267368,2
1.00112170330249,0.797974498709664,1
23.3095056319144,12.320804130286,2
1.92970799398609,4.94588610599749,2
20.4809549904894,20.4984457290266,2
15.9123975958209,16.2481901759747,2
22.3593702015933,12.6231182948686,2
9.01445662602782,18.7594479881227,2
16.7956150544342,16.0028480342589,2
5.66890146583319,12.3076835065149,2
8.84175482206047,8.75129729975015,2
16.7434649250936,16.974907706026,2
1.27046681009233,7.85823329351842,2
13.9958926069085,21.2349195207935,2
18.4074465942103,10.2348479209468,2
17.8425515128765,15.6312408624217,2
2.48831359203905,10.0492297846358,2
11.4308249438182,6.91495056962594,2
23.5187180980574,21.8750470434316,2
8.02386456052773,5.1699971430935,2
18.9918823365588,7.40742722409777,2
4.98321134946309,3.87591533362865,2
13.9671967888717,11.5822166437283,2
16.8836093915161,20.9034906758461,2
16.1172503896523,17.9972362180706,2
3.76122826128267,8.04703174508177,2
16.3874095131177,0.340942264301702,1
16.1411866312847,3.99296268005855,2
13.2238301332109,4.64297969010659,2
1.39114938792773,16.0374480241444,2
13.0760229600128,6.4015380339697,2
23.4905947290827,3.7149211158976,2
0.696419324958697,9.67331635183655,2
18.2248684985097,7.07209623651579,2
6.39236677088775,21.6127104882617,2
5.25959649239667,22.2218384617008,2
22.4167660926469,8.04114753846079,2
20.7931102311704,12.2646566596813,2
21.1197224736679,8.89761781436391,2
7.0158785674721,4.6468484273646,2
5.29551863437518,17.1066848211922,2
23.1073317292612,6.52844413998537,2
18.6862218659371,21.2198740395252,2
6.20961954700761,7.85408062511124,2
24.6053385839332,14.2674897972029,2
21.6018517734483,14.4763805554248,2
4.57307807519101,7.35579977626912,2
1.21685824124143,13.7568238715176,2
1.2273239903152,12.4186155560892,2
5.55046343943104,0.63191257067956,1
20.0271370529663,21.1306091689039,2
23.1452765117865,12.6765773340594,2
9.44038852467202,9.08789538661949,2
1.00127924233675,22.2673239302821,2
2.30869441875257,24.5390925963875,3
6.9869797793217,21.4359660283662,2
7.72224586107768,11.1825759755448,2
22.3051802371629,16.9436125084758,2
5.63561705057509,7.81928617507219,2
21.7260617529973,16.5699537610635,2
15.1227253489196,17.4107827653643,2
12.6437655533664,22.4983902880922,2
15.8643011876848,24.9593688407913,3
23.0642347771209,9.82666228082962,2
24.846121011069,11.1971559235826,2
18.5189231531695,5.79825269524008,2
10.9108867007308,8.44718383159488,2
19.2139801802114,21.1353881866671,2
3.84339659358375,18.1866294762585,2
13.1807189376559,0.205967220244929,1
8.12044948688708,9.03445449657738,2
18.749114399543,21.1053757055197,2
0.313354644458741,0.864194525638595,1
11.3857076503336,24.0474481834099,3
8.79914850229397,12.7532089827582,2
17.470955994213,19.7872804070357,2
13.0743875342887,5.99786352249794,2
10.4522138135508,22.480337228626,2
11.173677543411,6.33053235942498,2
23.8201535248663,15.6841306830756,2
19.3367650208529,19.4181714905426,2
13.386825757334,20.4360623145476,2
3.20468285353854,19.9828859244008,2
13.1414882547688,9.71928905346431,2
20.8134134940337,11.889983958099,2
11.4128919725772,22.4666591209825,2
10.0202335044742,6.26018988550641,2
23.9929905626923,20.365576207405,2
20.3960751066916,20.2885085076559,2
16.8724737479351,5.66539376741275,2
0.905326067004353,19.8372625629418,2
18.0398385447916,14.2018377373461,2
7.17463158071041,13.6347507999744,2
12.8940694441553,10.3731600334868,2
24.9487707973458,5.96264303312637,2
2.3078917816747,6.39035321655683,2
3.20978473755531,20.2993984159548,2
4.99105678172782,6.07982292422093,2
3.96526255062781,19.7024569963105,2
2.28409395786002,17.2433122177608,2
5.40057164616883,8.73990935506299,2
15.7722455973271,16.1699493124615,2
16.947297094157,14.1458453203086,2
14.4834328442812,24.4880229001865,3
18.4044388472103,5.4119570471812,2
23.3636764809489,17.2449898556806,2
7.90805119904689,17.6699116418604,2
18.4462821809575,8.77653869101778,2
20.3198741015512,6.22069007367827,2
5.69131916272454,11.0472001542803,2
17.8608201444149,14.6965490130242,2
19.6664637536742,19.7000580839813,2
23.9371960691642,9.36125669977628,2
1.15343420184217,4.64306847425178,2
0.849545048549771,6.23905311222188,2
14.6918685757555,15.4978402075358,2
24.2945717996918,20.3396434837487,2
11.6286241798662,5.82333991187625,2
12.3114466900006,19.8347874626052,2
10.5928208562545,4.01129619567655,2
4.41703121177852,9.76645813789219,2
18.5459856234957,19.0539053117391,2
19.0923776535783,16.7534788779449,2
7.79245495214127,7.71195841371082,2
8.21904184995219,20.1040636340622,2
18.7583199818619,7.45703139109537,2
20.2484432025813,14.7207861416973,2
24.7639316890854,15.5044602812268,2
18.7348494946491,12.9974526527803,2
22.9324849438854,7.32133520650677,2
13.5010051599238,21.8119792989455,2
22.1983335970435,11.7966977239121,2
14.7962119954173,17.8195348707959,2
24.4758463755716,12.6771071809344,2
14.0523371461313,8.89607127173804,2
3.15912154619582,20.7477846357506,2
13.2193818280939,21.2143308192026,2
10.4665698949248,0.365168752614409,1
11.4742154255509,17.8453777800314,2
12.3460452712607,5.36987704690546,2
9.15546616306528,15.4730107286014,2
12.4177535180934,14.7123855655082,2
17.8079636243638,24.2090051353443,3
18.358277232619,0.167296652216464,1
18.8129126618151,11.5721914567985,2
8.33779711974785,15.4773631540593,2
20.2350723266136,3.73703487566672,2
4.16583149926737,18.2689507608302,2
8.67603838560171,13.4178308013361,2
17.0392073865514,0.143913214560598,1
2.41868127486669,4.23302167910151,2
10.6634596013464,15.4221741540823,2
7.95131490449421,18.1466212670784,2
16.6249662521295,24.9414603284094,3
9.75738735869527,19.9215405853465,2
15.4153959825635,4.16645450750366,2
5.51502928719856,5.24995308951475,2
16.7319589992985,6.61344868713059,2
24.0290238987654,13.9350630051922,2
20.3776017471682,7.4170196428895,2
24.0332017885521,18.7133764440659,2
23.6444092122838,9.30407483829185,2
22.5908626744058,18.8489406486042,2
19.8407793825027,18.1361262337305,2
14.2153651162516,20.1955897267908,2
4.29544990183786,15.6497653457336,2
22.9547885712236,12.7019096456934,2
10.7924846524838,15.1988978032023,2
14.9102985102218,0.581260659964755,1
2.59071818436496,8.43856841092929,2
13.1680733582471,7.92965726577677,2
11.9603381899651,17.1912271121982,2
20.4392184328754,14.1702143708244,2
12.124958698405,12.229013745673,2
12.0116765843704,15.1404673408251,2
17.4470414174721,5.64772893558256,2
4.34791836305521,5.25504759862088,2
21.5583035023883,21.5673033206258,2
16.0754429816734,11.0758013033774,2
16.0138715349603,22.4376712343656,2
21.4903108892031,21.6410192078911,2
1.79443839588203,18.3905010460876,2
18.1589361862279,19.3527632509358,2
16.578270716127,10.0010153080802,2
15.5724217009265,10.8674153743777,2
23.5009740921669,11.8086097005289,2
6.51711474638432,5.66773917526007,2
17.5031801802106,15.1739304827061,2
13.865785690723,10.8684338745661,2
22.6156478980556,15.6340283574536,2
6.17884797393344,21.8955662101507,2
14.9284022103529,17.308744759066,2
10.5568153492641,15.0076727615669,2
0.41020117350854,16.1416555580217,2
5.5710798711516,9.31789653259329,2
5.85572158452123,20.9669520205352,2
1.67483363184147,15.6803634541575,2
21.1952924495563,16.936731437454,2
23.5208639758639,5.4101480753161,2
19.9032218020875,14.2010456649587,2
5.42131512193009,8.79904500907287,2
3.37042559403926,16.3356177683454,2
17.3776755575091,16.226518311305,2
6.70072602224536,18.9729106845334,2
0.927502376725897,17.6114102068823,2
4.59133650292642,16.5761092619505,2
22.0217438356485,20.7084072637372,2
7.52595119993202,19.2879136535339,2
12.3139234667178,14.1208374290727,2
17.6152963365894,9.58741950453259,2
12.9991827707272,8.18849626812153,2
6.0835461714305,5.13053108006716,2
7.12594694341533,10.1993992226198,2
20.3855063416995,19.5888627145905,2
22.4368876952212,11.1050685693044,2
12.7019235515036,11.7079992196523,2
20.4942345095333,13.3094460878056,2
14.8589679447468,14.6098572702613,2
11.0624735243618,24.5054802042432,3
23.3543416659813,15.0280539179221,2
7.8432169277221,14.1549507970922,2
15.3632745961659,4.40508975298144,2
8.57073766528629,3.85747320251539,2
11.0576457693242,24.3754894123413,3
2.68748422968201,17.942168348236,2
5.66516098333523,22.4151749338489,2
16.419259365648,19.6709104406182,2
21.0244162182789,19.7579678031616,2
11.9518743886147,21.4931964175776,2
6.61887357127853,10.9544895007275,2
0.0747097481507808,9.35260317637585,2
5.51238557673059,21.4947592176031,2
13.6367760889698,18.6376684345305,2
17.4045317515265,13.5583470982965,2
0.148244289448485,24.5994822995272,3
7.46263436740264,6.23150061583146,2
9.27803036756814,6.65704907150939,2
20.6041589961387,3.58184500364587,2
1.01052673417144,15.7243668509182,2
15.6831525382586,10.5163479456678,2
4.13321655942127,8.0879787739832,2
9.30254674167372,15.9413832530845,2
2.64644072740339,24.5202484657057,3
18.6968186229933,20.1204975659493,2
9.9719915247988,9.5548129407689,2
14.8157842399087,5.24751883349381,2
2.09935252205469,21.1840920557734,2
15.3325282910373,0.876059842994437,1
14.8835203843191,19.3614626361523,2
22.3354687565006,7.96360613894649,2
5.00361520680599,24.6229968848638,3
3.0998007801827,16.9577654975001,2
6.42155018867925,7.42642115219496,2
23.8217464531772,19.6367818745784,2
5.30958097660914,13.3180327364244,2
5.21254443447106,18.58323191409,2
18.1689886027016,20.2297302428633,2
14.508810773259,21.1958616797347,2
12.0517193630803,22.2006246563978,2
2.19678669818677,15.257179341279,2
14.9474921578076,19.8010853608139,2
24.2319270968437,20.0444480578881,2
8.177218248602,20.7375678117387,2
3.66059685475193,15.8340256253723,2
18.7930086394772,18.2829094934277,2
7.50297181075439,14.1048091172706,2
19.8489660862833,8.48131585516967,2
13.090798642952,10.0948413542937,2
21.4327793451957,18.3675251493696,2
4.60676284856163,12.3472210718319,2
13.0216175690293,5.11632013949566,2
1.14637589431368,7.26841351715848,2
1.93509020609781,24.673821910983,3
10.7168561487924,21.6676190146245,2
7.36098644556478,11.7459750676062,2
19.602262112312,13.7007095618173,2
5.19373920396902,4.87927248468623,2
10.6438602437265,12.5232508813497,2
5.52962370566092,8.34697356331162,2
8.0211489868816,18.3933300722856,2
20.4921538184863,11.7449362413026,2
14.4738697214052,19.3803606904112,2
22.7216231985949,6.87993721221574,2
21.9173003453761,16.8084076198284,2
19.4544629892334,4.96691150474362,2
10.9638016554527,24.3812397879083,3
8.20150363724679,14.8427516454831,2
0.324117799755186,17.3032279126346,2
11.9999391085003,18.2135051814839,2
2.47311221319251,13.4104705648497,2
13.9714481425472,11.632942041615,2
12.28199628531,18.1724634836428,2
11.4473841909785,16.7541935225017,2
4.10590081010014,6.44987607956864,2
16.8772672361229,19.7306105925236,2
22.3560812592041,22.4954441946466,2
3.57727048685774,17.5983654218726,2
23.2655139348935,16.8780890409835,2
10.0535688281525,15.7022665895056,2
6.97478532092646,16.7050537187606,2
22.4907857656945,7.37495216890238,2
15.8649233693723,9.72082231310196,2
16.8287867563777,21.2916352145839,2
7.1164749446325,11.9672139175236,2
23.268288577674,14.979904651409,2
3.54966370505281,18.1552095571533,2
7.16872757766396,11.9440156500787,2
1.78177289781161,10.7132742414251,2
16.9194431742653,13.3098176273052,2
24.2454759776592,5.16204677987844,2
0.0831145327538252,7.44887848268263,2
18.6975262069609,13.9154581003822,2
5.89760474395007,6.44388999789953,2
20.1948271889705,21.7372621351387,2
1.74527789931744,6.14151780027896,2
9.38339772983454,10.9511885442771,2
10.6791661470197,5.52323860465549,2
7.78164018411189,9.05612776987255,2
21.9429828808643,10.5695350968745,2
21.8590919277631,12.7566659997683,2
20.0814051961061,10.4350637702737,2
10.8729681698605,3.98570902762003,2
2.62850957806222,5.23028353927657,2
20.4344343743287,0.780411495361477,1
15.3809983399697,20.2813297277316,2
12.8386472933926,15.0044150126632,2
4.00599036365747,17.052345740376,2
8.75234628329054,5.97860125126317,2
6.9293326465413,11.3967525248881,2
4.00063992710784,9.99954905710183,2
0.709474820178002,18.7072081957012,2
15.175109176198,21.9872867281083,2
17.1968687791377,19.3164973694365,2
22.6072209421545,7.43334509315901,2
10.300200257916,20.6014098133892,2
13.2900363998488,13.7874884181656,2
13.896398851648,8.49381225998513,2
3.58492204686627,15.3673174267169,2
13.3879259170499,12.0882206247188,2
14.8108824214432,18.1566930667032,2
13.9768490509596,12.0631576457527,2
5.37820104509592,10.6807495350949,2
24.3572373816278,14.8900700325612,2
3.45475316862576,13.3076502359472,2
5.50941244582646,12.1476595581044,2
0.30601171310991,4.38176605384797,2
23.8460006134119,19.4756368524395,2
14.2631674651057,4.64663929305971,2
3.15270443097688,0.692130642710254,1
1.94313255487941,13.0228768801317,2
1.49585627368651,17.1376324840821,2
10.6913221010473,18.4954836789984,2
4.1868036147207,17.8347753128037,2
18.2162031764165,5.9995949442964,2
17.22868643119,12.7186125318985,2
9.80187166132964,13.8258882332593,2
8.81142834550701,19.5248392585199,2
15.2479916403536,5.95599621301517,2
20.3184843703639,14.9042983306572,2
14.0119767398573,19.1979301394895,2
24.8314585944172,21.0073818394449,2
21.3181002065539,13.8687499857042,2
24.7667363553774,4.77391747408547,2
18.6927097325679,12.4328501988202,2
